"start";"end";"SurveyDate";"Distance";"Stream";"Type";"Quantity";"Species";"ReddStatus";"CarcassLocation";"Predation";"AdiposeFin";"Length_in";"Width_in";"Spawned";"CarcassAge";"Sex";"LifeStage";"Notes";"Location";"Location_latitude";"Location_longitude";"Location_altitude";"Location_precision";"Initials";"id";"uuid";"submission_time";"validation_status";"notes";"status";"submitted_by";"_version__";"tags";"index"
"2023-11-21T10:42:35.804-08:00";"2023-11-21T10:44:07.916-08:00";"2023-11-21";"50";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"23";"4.5";"Spawned";"Greater than 24 hours";"Female";"Adult";"";"47.711871 -122.379249 7.363033294677734 4.238779370056582";"47.711871";"-122.379249";"7.363033294677734";"4.238779370056582";"BMc";"289503671";"51c1b483-cc9d-44d2-8d07-d8289636ca57";"2023-11-21T18:44:08";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"617"
"2023-11-21T10:42:56.384-08:00";"2023-11-21T10:45:14.147-08:00";"2023-11-21";"96";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22";"5.5";"Unknown";"1-12 hours";"Male";"Adult";"";"47.711946 -122.37911 10.706563949584961 62.77695710948341";"47.711946";"-122.37911";"10.706563949584961";"62.77695710948341";"Kk";"289503896";"5d23c600-9dcb-498a-8b8c-6e008c047d39";"2023-11-21T18:45:15";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"618"
"2023-11-21T10:30:50.738-08:00";"2023-11-21T10:45:44.439-08:00";"2023-11-21";"1610";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289503962";"fe230f58-ec07-4d3f-ab65-f919c181cb4b";"2023-11-21T18:45:44";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"619"
"2023-11-21T10:45:44.475-08:00";"2023-11-21T10:46:04.533-08:00";"2023-11-21";"1610";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"";"";"";"";"";"Ph";"289504033";"7be84c63-7df1-43f7-b48e-5c41945a82a4";"2023-11-21T18:46:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"620"
"2023-11-21T10:43:15.323-08:00";"2023-11-21T10:46:20.118-08:00";"2023-11-21";"70";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22.5";"4";"Spawned";"Less than 1 hour";"Female";"Adult";"";"47.711867 -122.379191 -9.168108154273412 7.285999774932861";"47.711867";"-122.379191";"-9.168108154273412";"7.285999774932861";"Eds";"289504077";"7b822547-f914-4493-a71f-be7dd8e848d3";"2023-11-21T18:46:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"621"
"2023-11-21T10:46:04.555-08:00";"2023-11-21T10:47:01.931-08:00";"2023-11-21";"1610";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289504202";"199e0c04-9916-476d-82b4-d18ec4bfbf68";"2023-11-21T18:47:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"622"
"2023-11-21T10:45:14.181-08:00";"2023-11-21T10:47:19.330-08:00";"2023-11-21";"96";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"24";"5.5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.711754 -122.378892 7.262636091978797 40.31032447945701";"47.711754";"-122.378892";"7.262636091978797";"40.31032447945701";"Kk";"289504254";"2c574995-e7be-4827-9842-17c57004c0ee";"2023-11-21T18:47:20";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"623"
"2023-11-21T10:46:20.177-08:00";"2023-11-21T10:48:00.778-08:00";"2023-11-21";"70";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"26.5";"5.5";"Spawned";"12-24 hours";"Male";"Adult";"";"47.7119 -122.379234 -5.995308665809574 13.812000274658203";"47.7119";"-122.379234";"-5.995308665809574";"13.812000274658203";"Eds";"289504403";"24e1042f-9cff-4aa4-9710-741004918f16";"2023-11-21T18:48:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"624"
"2023-11-21T10:48:00.841-08:00";"2023-11-21T10:54:41.156-08:00";"2023-11-21";"140";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"26";"6";"Unspawned";"12-24 hours";"Male";"Adult";"";"47.71164 -122.378748 -2.8964837736318003 11.871999740600586";"47.71164";"-122.378748";"-2.8964837736318003";"11.871999740600586";"Eds";"289506782";"930bb5c6-f9c0-4eaf-b187-811eb569a68c";"2023-11-21T18:54:42";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"625"
"2023-11-21T10:44:07.933-08:00";"2023-11-21T10:56:29.072-08:00";"2023-11-21";"142";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"25";"6";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.711799 -122.379294 9.09237289428711 4.836440049199547";"47.711799";"-122.379294";"9.09237289428711";"4.836440049199547";"BMc";"289507442";"36c649f4-e523-40e2-a132-8664c9f8f06a";"2023-11-21T18:56:30";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"626"
"2023-11-21T10:47:19.354-08:00";"2023-11-21T10:57:03.288-08:00";"2023-11-21";"130";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"25.5";"6";"Unspawned";"Less than 1 hour";"Male";"Adult";"";"47.711816 -122.378641 7.152767939934217 24.657975537441708";"47.711816";"-122.378641";"7.152767939934217";"24.657975537441708";"Kk";"289507576";"8e5c43ff-200a-492c-b577-479957d7b39d";"2023-11-21T18:57:04";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"627"
"2023-11-21T10:57:03.316-08:00";"2023-11-21T10:57:51.268-08:00";"2023-11-21";"145";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22.5";"4";"Spawned";"Greater than 24 hours";"Female";"Adult";"";"47.711818 -122.378576 11.362382411956787 48.194007163291836";"47.711818";"-122.378576";"11.362382411956787";"48.194007163291836";"Kk";"289507768";"48d87f1e-90b3-47d9-acc3-7284b3484554";"2023-11-21T18:57:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"628"
"2023-11-21T10:57:51.292-08:00";"2023-11-21T10:59:15.716-08:00";"2023-11-21";"145";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"24.5";"5.5";"Partially spawned";"Greater than 24 hours";"Male";"Adult";"";"47.71181 -122.378687 7.153280133629599 20.483976015425906";"47.71181";"-122.378687";"7.153280133629599";"20.483976015425906";"Kl";"289508079";"2c45da00-5528-4b17-af5e-c45770565c5a";"2023-11-21T18:59:16";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"629"
"2023-11-21T10:56:29.093-08:00";"2023-11-21T11:01:41.034-08:00";"2023-11-21";"250";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"26.5";"5";"Unspawned";"Greater than 24 hours";"Male";"Adult";"";"47.711694 -122.378568 7.318233489990234 5.561676191330517";"47.711694";"-122.378568";"7.318233489990234";"5.561676191330517";"BMc";"289508897";"698ac0bb-209d-4317-86f2-747a7f9daf7a";"2023-11-21T19:01:41";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"630"
"2023-11-21T10:59:15.729-08:00";"2023-11-21T11:07:00.369-08:00";"2023-11-21";"260";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"23.5";"5.5";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.711786 -122.378608 7.201794840395451 22.623482073207995";"47.711786";"-122.378608";"7.201794840395451";"22.623482073207995";"Kk";"289510606";"dccc0979-66ab-48e5-b6c1-7c0517a74769";"2023-11-21T19:07:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"631"
"2023-11-21T10:54:41.220-08:00";"2023-11-21T11:07:17.231-08:00";"2023-11-21";"290";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"18";"5";"Unspawned";"1-12 hours";"Female";"Adult";"";"47.711692 -122.378238 -12.905657388646574 10.980999946594238";"47.711692";"-122.378238";"-12.905657388646574";"10.980999946594238";"Eds";"289510665";"3067f88a-7f84-44f6-8e1e-28fb797d8b06";"2023-11-21T19:07:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"632"
"2023-11-21T11:01:41.058-08:00";"2023-11-21T11:08:04.721-08:00";"2023-11-21";"300";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"17";"3.5";"Unspawned";"Greater than 24 hours";"Male";"Adult";"Above dam.";"47.711836 -122.378489 10.732234954833984 6.627978523215334";"47.711836";"-122.378489";"10.732234954833984";"6.627978523215334";"BMc";"289510835";"b00086b7-b721-4a65-949c-69de3c8147f2";"2023-11-21T19:08:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"633"
"2023-11-21T11:07:17.300-08:00";"2023-11-21T11:22:00.077-08:00";"2023-11-21";"445";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22";"5";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.71165 -122.377917 -8.096716266588103 23.18899917602539";"47.71165";"-122.377917";"-8.096716266588103";"23.18899917602539";"Eds";"289514494";"56e5ef4f-9bec-4995-b1b9-6d323c339c5f";"2023-11-21T19:22:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"634"
"2023-11-21T11:16:47.350-08:00";"2023-11-21T11:30:36.273-08:00";"2023-11-21";"500";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"24";"5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.711915 -122.378122 8.58028793334961 7.518874026447729";"47.711915";"-122.378122";"8.58028793334961";"7.518874026447729";"BMc";"289516028";"9a01c45b-ca34-46d6-a904-10c659d17118";"2023-11-21T19:30:37";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"635"
"2023-11-21T11:30:36.300-08:00";"2023-11-21T11:31:49.646-08:00";"2023-11-21";"500";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"23";"4";"Unknown";"Greater than 24 hours";"Female";"Adult";"";"47.711688 -122.377099 8.26211166381836 5.73020419980531";"47.711688";"-122.377099";"8.26211166381836";"5.73020419980531";"BMc";"289516201";"c4eeff06-0dad-4794-b3c8-4e53f4e4c197";"2023-11-21T19:31:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"636"
"2023-11-21T11:07:00.401-08:00";"2023-11-21T11:26:15.652-08:00";"2023-11-21";"470";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"47.711737 -122.37826 12.729317665100098 37.09610912579324";"47.711737";"-122.37826";"12.729317665100098";"37.09610912579324";"Kk";"289516287";"23371278-de14-49d2-88e3-1b137a683fc1";"2023-11-21T19:32:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"637"
"2023-11-21T11:28:04.005-08:00";"2023-11-21T11:33:01.501-08:00";"2023-11-21";"485";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Predation";"";"22";"4.5";"Partially spawned";"12-24 hours";"Male";"Adult";"";"47.711862 -122.377658 12.250320434570312 35";"47.711862";"-122.377658";"12.250320434570312";"35";"Kk";"289516367";"cfd33244-a5be-4274-9efb-c666224a61cc";"2023-11-21T19:33:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"638"
"2023-11-21T11:33:01.532-08:00";"2023-11-21T11:34:40.806-08:00";"2023-11-21";"45";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Predation";"";"";"";"Unknown";"Greater than 24 hours";"Unknown";"Adult";"Heavily predated, out of creek";"47.711758 -122.377711 8.60572368837893 17.328928513413647";"47.711758";"-122.377711";"8.60572368837893";"17.328928513413647";"Kk";"289517029";"0bf8060e-3c6e-457c-9500-fed086df1739";"2023-11-21T19:35:32";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"639"
"2023-11-21T11:36:22.499-08:00";"2023-11-21T11:36:54.776-08:00";"2023-11-21";"470";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"47.711537 -122.377543 14.972564697265625 79.33104204084964";"47.711537";"-122.377543";"14.972564697265625";"79.33104204084964";"Kk";"289517365";"adc6e338-5a22-4966-94c0-84e5181918e7";"2023-11-21T19:37:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"640"
"2023-11-21T10:40:37.954-08:00";"2023-11-21T11:13:31.098-08:00";"2023-11-21";"900";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"22";"4";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.712332 -122.373191 33.224967422485356 90";"47.712332";"-122.373191";"33.224967422485356";"90";"ELC";"289537352";"c8bb1536-9cdb-4735-a563-838c69135c0e";"2023-11-21T21:33:04";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"641"
"2023-11-21T11:13:31.133-08:00";"2023-11-21T11:21:26.082-08:00";"2023-11-21";"800";"Piper's Creek";"Dead";"";"Coho";"";"In creek";"Predation";"No";"19";"4";"Unspawned";"12-24 hours";"Male";"Adult";"(trouble loading?)";"47.711537 -122.376241 10.994285948662071 38.83609458557004";"47.711537";"-122.376241";"10.994285948662071";"38.83609458557004";"ELC";"289537354";"6a1b91ef-8c26-4c8c-b31d-de91055fa159";"2023-11-21T21:33:04";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"642"
"2023-11-25T09:23:04.305-08:00";"2023-11-25T09:25:19.238-08:00";"2023-11-25";"20";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.712009 -122.379296 7.124970019231094 12.556904896476384";"47.712009";"-122.379296";"7.124970019231094";"12.556904896476384";"ML";"290736402";"231d99fa-27ba-4446-9c6b-e85c7dfbf520";"2023-11-25T17:25:20";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"643"
"2023-11-25T09:25:19.270-08:00";"2023-11-25T09:25:40.200-08:00";"2023-11-25";"15";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.712001 -122.379274 7.141062926501036 12.966382046913617";"47.712001";"-122.379274";"7.141062926501036";"12.966382046913617";"ML";"290736491";"7105b97a-ee7d-48b3-ad20-34e449c843c4";"2023-11-25T17:25:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"644"
"2023-11-25T09:25:40.226-08:00";"2023-11-25T09:27:33.021-08:00";"2023-11-25";"50";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711967 -122.379208 7.002646554694177 15.1039546182159";"47.711967";"-122.379208";"7.002646554694177";"15.1039546182159";"ML";"290736963";"8802858f-eb35-4e8c-87f4-c3b2f4d4439e";"2023-11-25T17:27:34";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"645"
"2023-11-11T11:03:54.820-08:00";"2023-11-25T09:29:40.288-08:00";"2023-11-25";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711829 -122.378955 11.259896088177271 16.40999984741211";"47.711829";"-122.378955";"11.259896088177271";"16.40999984741211";"LM";"290737450";"7a346f4d-1f99-4e0d-8d4b-aed7d86a48d7";"2023-11-25T17:29:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"646"
"2023-11-25T09:27:33.048-08:00";"2023-11-25T09:31:45.698-08:00";"2023-11-25";"80";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711959 -122.379213 7.0352347500321315 12.248832771996067";"47.711959";"-122.379213";"7.0352347500321315";"12.248832771996067";"ML";"290737865";"8dfbcb00-2110-4924-a581-5f614d587173";"2023-11-25T17:31:46";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"647"
"2023-11-25T09:31:45.727-08:00";"2023-11-25T09:32:11.893-08:00";"2023-11-25";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711957 -122.379113 6.951145888584142 19.216036405431907";"47.711957";"-122.379113";"6.951145888584142";"19.216036405431907";"ML";"290737909";"577f0431-05b1-4017-826f-b37e6e46510c";"2023-11-25T17:32:12";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"648"
"2023-11-25T09:32:11.917-08:00";"2023-11-25T09:33:21.664-08:00";"2023-11-25";"100";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711937 -122.37918 7.0200764858142595 7.185583264738135";"47.711937";"-122.37918";"7.0200764858142595";"7.185583264738135";"ML";"290738134";"f179ed11-5402-423e-9b0b-f1637fae9ba3";"2023-11-25T17:33:22";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"649"
"2023-11-25T09:33:21.688-08:00";"2023-11-25T09:34:02.164-08:00";"2023-11-25";"100";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.712051 -122.379076 7.504049046585207 8.684566045276227";"47.712051";"-122.379076";"7.504049046585207";"8.684566045276227";"ML";"290738267";"9ed2db1a-9831-499a-a32c-eff9843fcf36";"2023-11-25T17:34:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"650"
"2023-11-25T09:32:53.132-08:00";"2023-11-25T09:34:48.885-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"26";"5.5";"Spawned";"Greater than 24 hours";"Female";"Adult";"";"47.711962 -122.380092 4.190708476910864 10.5271924303341";"47.711962";"-122.380092";"4.190708476910864";"10.5271924303341";"Ss";"290738392";"9b3c8078-699c-43d1-8006-f4c207579472";"2023-11-25T17:34:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"651"
"2023-11-25T09:34:02.189-08:00";"2023-11-25T09:35:00.517-08:00";"2023-11-25";"125";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.712005 -122.379036 7.176335575654479 13.509845083056089";"47.712005";"-122.379036";"7.176335575654479";"13.509845083056089";"ML";"290738427";"e14a6477-e67f-45b9-91a3-2380e15b76b6";"2023-11-25T17:35:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"652"
"2023-11-25T09:34:48.914-08:00";"2023-11-25T09:35:51.020-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"24";"6";"Spawned";"";"Male";"Adult";"";"47.711968 -122.380173 1.625226378440857 41.18270641636993";"47.711968";"-122.380173";"1.625226378440857";"41.18270641636993";"SS";"290738563";"95b53ca7-97f2-4006-ad3c-f4fbd443bb4a";"2023-11-25T17:35:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"653"
"2023-11-25T09:09:14.092-08:00";"2023-11-25T09:36:55.807-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22";"5";"Unspawned";"12-24 hours";"Male";"Adult";"";"47.712288 -122.378748 3.0745882987976074 75.61892429861679";"47.712288";"-122.378748";"3.0745882987976074";"75.61892429861679";"KRD";"290738834";"ab12b94f-e8b9-45d2-a777-dfbec0e4a593";"2023-11-25T17:36:56";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"654"
"2023-11-25T09:35:00.542-08:00";"2023-11-25T09:36:59.972-08:00";"2023-11-25";"125";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711834 -122.378941 7.58232044801116 22.727115940424117";"47.711834";"-122.378941";"7.58232044801116";"22.727115940424117";"ML";"290738855";"70334b84-43c4-4f00-9d1d-c2b837efd1ee";"2023-11-25T17:37:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"655"
"2023-11-25T09:35:51.041-08:00";"2023-11-25T09:37:30.777-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"22";"5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.711958 -122.380033 3.56710550468415 4.754993057701297";"47.711958";"-122.380033";"3.56710550468415";"4.754993057701297";"Ss";"290738984";"c0ea1636-883f-4b44-88c1-61f67508622d";"2023-11-25T17:37:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"656"
"2023-11-25T09:29:40.327-08:00";"2023-11-25T09:37:49.399-08:00";"2023-11-25";"75";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711653 -122.378712 11.909166692187284 17.726999282836914";"47.711653";"-122.378712";"11.909166692187284";"17.726999282836914";"LM";"290739063";"395f9f18-255e-4771-93f8-83f780cc7450";"2023-11-25T17:37:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"657"
"2023-11-25T09:37:00.004-08:00";"2023-11-25T09:38:10.408-08:00";"2023-11-25";"150";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711827 -122.378663 6.879641539417207 12.485945177805734";"47.711827";"-122.378663";"6.879641539417207";"12.485945177805734";"ML";"290739163";"f1feefd5-7c5a-4b71-8217-be1808ba85e6";"2023-11-25T17:38:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"658"
"2023-11-25T09:37:30.794-08:00";"2023-11-25T09:38:26.542-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"22";"4";"Spawned";"Greater than 24 hours";"Female";"Adult";"";"47.711983 -122.380114 4.056668500648783 11.823331049845605";"47.711983";"-122.380114";"4.056668500648783";"11.823331049845605";"Ss";"290739227";"20abc1f4-802a-4084-b6d9-858baf960bdb";"2023-11-25T17:38:26";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"659"
"2023-11-25T09:36:55.834-08:00";"2023-11-25T09:38:48.849-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"23";"4.5";"Spawned";"12-24 hours";"Female";"Adult";"";"47.711921 -122.379798 -11.06705093383789 14.936292161867955";"47.711921";"-122.379798";"-11.06705093383789";"14.936292161867955";"KRD";"290739324";"a448e263-7cd5-42c7-9870-ea768f5e6778";"2023-11-25T17:38:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"660"
"2023-11-25T09:38:10.434-08:00";"2023-11-25T09:38:52.490-08:00";"2023-11-25";"200";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711786 -122.378741 7.16982617064623 9.144698656771547";"47.711786";"-122.378741";"7.16982617064623";"9.144698656771547";"ML";"290739347";"e92e6a4e-0516-4e8a-b9d1-acb83e2d38da";"2023-11-25T17:38:53";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"661"
"2023-11-25T09:38:52.517-08:00";"2023-11-25T09:39:39.377-08:00";"2023-11-25";"225";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711757 -122.378664 7.3759010830683405 14.807412542784622";"47.711757";"-122.378664";"7.3759010830683405";"14.807412542784622";"ML";"290739579";"e822b2d3-0a05-4f04-8cc7-d4ed79c347b5";"2023-11-25T17:39:40";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"662"
"2023-11-25T09:38:26.562-08:00";"2023-11-25T09:39:46.408-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"21.5";"4";"Unspawned";"Greater than 24 hours";"Male";"Adult";"";"47.711939 -122.380115 4.244597977027297 17.691294678907568";"47.711939";"-122.380115";"4.244597977027297";"17.691294678907568";"SS";"290739609";"7ac57736-fe9d-40b5-8e24-1e4c06629ef3";"2023-11-25T17:39:47";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"663"
"2023-11-25T09:38:48.868-08:00";"2023-11-25T09:40:26.697-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"22";"5";"Spawned";"Greater than 24 hours";"Female";"Adult";"";"47.711983 -122.379948 4.106655120849609 3.5355339059327373";"47.711983";"-122.379948";"4.106655120849609";"3.5355339059327373";"Krd";"290739751";"1435b9d7-1ee7-4d31-9a8e-dfc759503136";"2023-11-25T17:40:27";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"664"
"2023-11-25T09:39:39.398-08:00";"2023-11-25T09:40:35.382-08:00";"2023-11-25";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711804 -122.378496 7.490446573123336 15.627897577717675";"47.711804";"-122.378496";"7.490446573123336";"15.627897577717675";"ML";"290739773";"9de290bb-e15d-4b29-8f19-057bef8df68a";"2023-11-25T17:40:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"665"
"2023-11-25T09:39:46.428-08:00";"2023-11-25T09:41:21.735-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"Outside of creek";"Eye loss only";"";"23";"6";"Unspawned";"12-24 hours";"Male";"Adult";"";"47.711977 -122.380098 4.232277295552194 15.63251166739184";"47.711977";"-122.380098";"4.232277295552194";"15.63251166739184";"Ss";"290739925";"348c9161-ac6b-4460-9ce2-fa7da43c213e";"2023-11-25T17:41:22";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"666"
"2023-11-25T09:40:38.203-08:00";"2023-11-25T09:42:30.025-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"21";"5";"Partially spawned";"Greater than 24 hours";"Male";"Adult";"";"47.711971 -122.380018 38.70000076293945 18.735000610351562";"47.711971";"-122.380018";"38.70000076293945";"18.735000610351562";"SF";"290740104";"1bd5ee70-0d6f-4e0a-964c-673872be7051";"2023-11-25T17:42:30";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"667"
"2023-11-25T09:40:26.714-08:00";"2023-11-25T09:42:32.989-08:00";"2023-11-25";"0";"Piper's Creek";"Dead";"";"Chum";"";"On creek bank";"Predation";"";"24";"5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.71195 -122.379986 3.7230491638183594 3.9559774113099517";"47.71195";"-122.379986";"3.7230491638183594";"3.9559774113099517";"Krd";"290740113";"73124f15-e4da-4a4f-8a82-b2c898589cde";"2023-11-25T17:42:33";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"668"
